,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,id,title,genre
2301,8.053481,8.997154,8.117422,5.384482,7.329322,7.626612,6.261821,5.245162,5.671801,7.598744,5.08759,4.076374,8.996985,2.959702,2.404874,6.991269,3.483314,4.18958,8.354502,5.346557,4.791548,3.606279,5.382413,2.910957,3.885347,9.188871,2.402489,1.851421,3.207302,2.268081,2.576795,3.85101,2.856755,2.415506,1.760858,3.371449,2.036304,4.148539,14.710008,3.054855,2.158714,2.820259,1.928687,2.802787,5.524658,3.390185,1.669133,2.129924,2.723995,2.307171,1.996118,3.473492,1.557909,1.528956,2.81379,1.606552,2.306064,3.451309,2.962577,2.523677,TRAMMAF128F93051B0,b'Sfm',Electronic
2302,21.067558,19.341338,17.692595,14.096241,11.407635,12.188821,9.308697,9.986472,12.190024,8.789961,9.623198,16.672579,10.546332,8.035651,8.628307,7.624954,8.238541,8.954938,9.957044,6.533462,6.429779,7.367785,6.021832,5.95156,9.253734,4.749162,4.830202,5.384798,4.039501,4.973948,9.172998,3.851148,3.820067,4.357044,4.544837,4.761223,7.635318,4.393712,2.981034,2.610624,2.438249,2.676054,4.226792,2.933901,2.86257,2.882941,2.860633,3.360452,3.705153,3.407069,2.195834,2.366124,2.179449,2.432644,3.362719,3.750525,2.016485,2.013,2.457419,1.866982,TRAHWNG128F932AFB7,b'Down On My Knees',Pop_Rock
2303,7.62744,4.439262,3.818355,3.08472,3.98355,2.600242,3.326771,2.815724,4.35975,4.470695,6.331462,6.859081,6.164209,3.744408,3.995924,3.033151,3.860462,3.758052,2.863508,3.308181,3.085587,3.038344,4.364302,2.77611,2.197436,2.800831,1.982996,2.444677,3.605133,2.057179,1.893935,2.424461,2.397183,2.728332,5.001788,2.150479,2.60482,2.132587,1.695724,2.300078,1.89325,1.93653,1.676117,2.20719,2.018512,2.548778,2.610418,2.100235,1.690801,1.679548,1.729342,1.778021,1.63401,1.644814,1.487658,2.2039,1.84846,2.365586,1.624469,1.49282,TRAMSSK128F92FDC80,b'Family Galaxy',Electronic
2304,10.860321,10.408168,9.185409,6.213815,7.642074,10.41686,8.869816,8.096787,6.990309,7.448545,6.133216,9.725977,7.324322,5.615386,5.249853,5.628272,4.885053,5.267459,5.441581,4.502914,4.133913,5.295196,4.447735,11.102662,3.606092,4.898674,4.264629,3.089157,3.583391,3.627324,3.140984,3.23913,2.911815,3.923328,3.213452,4.046112,3.386984,3.321792,2.58033,2.533087,2.78507,3.14103,2.952118,2.613096,2.758504,2.58597,3.643062,6.249157,3.971442,3.013555,2.509205,2.188237,2.52473,2.356724,2.447509,2.089078,2.290663,2.245071,2.31581,2.60089,TRBCULU128F931AABB,b'Cabaret',Pop_Rock
2305,12.560308,12.802476,9.811535,8.686383,7.790209,5.994582,7.529954,4.871586,6.487857,7.231985,5.593121,6.232732,4.564761,8.341404,4.708484,4.748179,5.48389,5.085769,4.364808,4.023786,4.916881,3.308866,2.890969,4.072422,3.551854,3.316318,3.844887,5.944333,3.06609,3.293941,3.362789,2.816748,2.928757,2.834757,3.049433,3.038183,2.934423,3.800861,2.360082,2.848644,3.531413,5.885153,3.527282,2.653112,2.860176,2.572767,1.745762,1.917759,1.870241,1.990712,2.271169,2.797213,2.053611,2.045328,2.183826,2.430608,2.275022,1.793735,2.419765,1.705316,TRAYFNV128F421A865,b'Nobody To Blame',Blues
2306,10.744176,6.521658,8.661517,5.675426,5.194621,6.285231,5.273224,3.565582,3.931821,3.437116,3.929838,4.737889,3.833336,5.24211,4.389823,2.901954,3.558009,2.939818,4.370237,2.668722,3.103204,2.862132,2.880829,3.923768,3.505326,6.237801,3.47942,2.775278,2.554516,2.136525,2.06418,2.565678,1.667538,2.126757,1.824025,1.640456,1.737294,1.596197,2.089953,1.63131,1.598826,1.482253,1.695138,1.82905,1.724776,1.424578,1.34413,1.605679,1.399736,1.680543,3.267089,1.88035,1.794239,1.535759,1.518914,1.40302,1.647349,1.503176,1.591743,1.369294,TRAACSL128F93462F4,b'Twist and Shout',Pop_Rock
2307,6.208624,3.867846,2.621577,2.531737,1.860102,2.346011,1.966135,1.966779,1.970678,1.106441,1.820258,1.772764,1.651587,1.5717,1.740239,1.653613,1.035162,1.369887,0.999778,1.068061,0.840442,0.99031,1.294417,1.374224,0.698433,0.702943,0.61442,0.742595,0.755637,0.850748,0.852175,0.910037,0.737734,0.678733,0.736418,0.625584,0.568575,0.56471,0.455014,0.564309,0.574289,0.442764,0.343085,0.515962,0.553421,0.689106,1.357927,0.71497,0.515499,0.503992,0.536568,0.425445,0.523482,0.418324,0.408114,0.385596,0.32822,0.363821,0.316177,0.427368,TRAZVZX128F930C9A2,b'India',Jazz
2308,11.200861,8.64444,7.752414,7.517053,8.473589,5.724056,5.231659,6.505334,5.959626,4.490778,7.130534,5.29294,5.785149,4.962267,7.362604,6.34309,8.829453,4.239008,5.860162,4.101996,5.822816,4.207905,4.073678,3.697215,5.024678,4.709151,3.381274,3.658642,4.566042,4.434669,3.995363,4.113834,4.344618,7.906206,4.211328,3.917059,3.148937,3.153748,2.850258,2.867328,3.140289,2.758807,3.5197,2.881963,2.805072,3.047628,2.972113,2.689228,2.790597,2.411049,3.519335,2.311331,2.99898,2.968872,2.840608,2.834477,2.848151,2.46517,2.525996,2.658779,TRADOAJ128F428DA46,b'Short On Ideas / One Last Cigarette',Pop_Rock
2309,10.151311,6.275402,5.204364,3.762723,3.204653,4.702019,3.778732,3.526693,2.728679,3.315433,3.20229,6.352652,2.673574,2.13654,1.683906,1.833477,1.732975,2.449966,2.317903,1.556689,1.721665,1.901532,1.733645,3.638904,1.81755,1.604507,1.505733,1.195963,1.354675,1.709498,1.335377,1.098883,0.947608,1.088319,1.25976,2.45786,1.371172,1.224199,1.008366,1.028642,1.119042,1.221364,0.937391,0.875683,0.762829,0.83826,0.954316,1.399023,1.0458,0.883565,0.791816,0.765991,0.800367,1.016623,0.830128,0.737559,0.672062,0.757955,0.683638,1.040563,TRARNAS128EF355915,b'I Found You',RnB
2310,9.676675,10.36455,6.541853,8.20105,5.827487,4.783899,7.150568,4.117381,4.2741,3.767804,5.110721,3.573254,3.676243,9.515564,5.927355,3.854352,2.956968,4.123041,3.125895,3.514066,3.057321,3.913861,3.029051,3.339172,4.259448,3.044872,2.550582,3.929891,7.313079,2.762685,2.548703,2.566009,2.213516,2.687889,2.35642,2.771591,1.987792,2.292711,2.425416,2.261785,1.983554,1.86521,3.741852,2.010169,2.164216,1.736584,1.825065,2.181651,1.746528,2.517418,2.552777,2.446299,1.847373,2.745559,1.811813,2.183957,3.513829,3.312096,2.063051,1.618511,TRAYLKH128F427BCCC,b'When The Levee Breaks',Pop_Rock
2311,19.84895,13.244797,8.204425,6.292434,6.662167,9.55255,7.94472,6.797848,7.01305,6.599334,6.22446,9.385432,4.492569,4.737862,4.580615,5.122544,6.007523,5.613986,4.534575,4.331253,4.22939,5.213748,6.650127,8.510305,3.630947,4.081388,3.326182,3.592807,4.537253,4.178694,3.325613,3.331328,3.420814,3.425985,4.050948,3.522533,3.21112,3.244111,2.912965,3.404142,3.957627,3.625783,3.497325,3.38361,3.787059,4.26258,10.283066,5.203047,3.882128,3.055481,3.28988,3.284523,3.891157,2.597709,2.611371,2.586192,2.902726,2.961569,3.262444,2.988658,TRANDEK128F4259EBC,b'Lose This Skin',Pop_Rock
2312,8.456625,7.634599,8.130177,5.453559,7.48242,4.997979,3.464071,4.099011,4.999639,6.000074,5.860571,4.132666,4.024864,3.054391,3.271476,2.997936,3.091931,2.816877,3.13966,4.199246,6.288227,2.658341,2.754511,2.459688,2.301142,2.463528,2.3953,2.589226,2.370414,2.602015,3.515137,3.278311,2.528855,2.622636,2.350694,2.28233,2.232262,1.901658,2.023133,2.438751,3.576237,4.46829,2.969136,2.263068,2.218869,1.957606,2.0055,2.216454,2.14269,2.318877,2.025549,3.158324,2.353492,2.187559,2.182378,2.408893,2.96678,2.63161,2.710065,3.107268,TRAIUPS128F92F2825,b'Into Battle',Pop_Rock
2313,10.359879,13.320367,8.395603,9.550615,7.635795,5.939993,6.834398,4.476012,7.664795,4.383694,4.874206,5.846203,3.42267,5.561076,4.436696,4.682938,3.833009,4.474948,5.853231,3.014376,3.336393,3.170802,3.563328,2.804363,3.105424,2.691679,3.541014,7.930299,2.901659,2.733918,2.733847,2.632102,2.185314,3.107548,2.087363,2.480528,1.911014,1.93812,2.322019,2.212104,2.22221,2.108489,1.893589,2.318198,1.600077,1.657567,2.019893,1.672564,1.98032,1.823181,1.692118,1.709225,1.52675,1.770166,1.769995,3.105323,1.53649,1.680273,1.540184,1.533614,TRBCISZ128F92E9CEF,b'Aftertaste',Pop_Rock
2314,3.337903,3.370078,2.717596,3.440656,2.128614,2.177715,5.758479,3.248407,2.240289,1.954889,2.374349,1.531751,1.695058,1.95719,3.029232,1.72291,1.553387,1.634052,1.468952,1.370931,2.112481,5.297301,1.409718,1.348863,1.212084,1.157762,1.021979,1.440192,1.746411,0.984653,1.193338,1.072494,0.922326,0.875037,0.864766,0.965262,1.123429,0.90222,1.115025,1.007805,0.713388,0.701902,1.092527,1.261338,0.853304,0.646106,0.657416,0.792816,0.607973,0.717281,0.695804,0.696163,0.712088,0.626377,0.652567,0.653211,0.542939,0.591455,0.536733,0.529335,TRBAPQD128F92CC02E,b'I got A Woman',Blues
2315,11.569545,10.011822,8.730602,6.60344,8.033042,7.863695,7.474124,7.892707,6.745174,6.271562,5.94082,5.403523,6.499617,6.76987,6.267311,4.937816,6.301077,4.211866,4.968908,4.470451,3.822525,4.075922,3.550739,3.233475,3.216051,3.889254,2.946339,2.971715,3.181365,2.794152,2.92703,2.622779,3.825065,5.590678,5.785974,3.163384,2.743753,2.145722,1.884897,2.832141,2.148326,2.463204,2.624657,2.098549,1.941797,1.828958,2.271452,2.121921,2.406116,2.173027,1.855213,2.601256,1.961625,2.115122,2.044004,1.649728,1.514444,1.773967,1.80539,2.203372,TRAPMTY128F1459DA1,"b""What It Ain't""",Country
2316,12.331783,9.696763,8.888962,5.293889,4.966486,6.462402,6.645764,7.210472,6.01712,5.688284,5.395006,6.021339,6.260944,3.993782,4.621874,4.011761,3.781687,4.448497,5.233766,4.11031,3.298846,3.027679,3.490193,2.991371,2.474999,3.066307,2.808327,1.825603,1.918183,3.95022,3.930112,4.584928,2.611348,1.885539,1.937215,1.798412,1.915389,1.989037,2.035831,2.006925,1.861005,1.921842,2.174489,1.685441,1.670469,2.395464,1.990175,2.270281,1.635331,2.311024,1.205454,1.613221,1.570625,2.009882,1.62071,1.404836,1.214683,1.198365,1.687046,1.643292,TRALNAU128F9340B60,b'Passo De Anjo',Latin
2317,6.383794,6.033059,8.649332,6.191833,6.046657,5.207097,6.668804,5.098966,4.78451,4.730175,4.377365,4.93606,10.184786,6.845998,5.393004,4.682664,4.913149,3.417476,3.971235,10.236613,3.577452,3.203336,4.24685,3.956733,3.193315,6.813849,18.131268,4.638559,3.124333,4.274463,4.4589,2.769831,4.497359,3.576261,2.163243,2.336699,3.603658,1.917616,2.185255,4.750329,2.458496,1.871705,2.166758,1.784589,2.190055,2.211428,2.209924,2.470341,2.284884,2.703176,2.796826,3.11083,10.064982,8.073477,2.811634,2.188751,2.908187,1.87329,1.858029,2.360448,TRBAMLU128F146F6B2,b'Que Si_ Que No',Pop_Rock
2318,10.369224,14.183356,11.19521,11.431026,9.950022,10.077879,7.614985,6.930205,7.07366,7.738492,8.898811,5.729295,5.525733,7.455304,5.618219,5.354387,6.735166,5.849475,5.029976,4.509019,5.157714,4.999131,4.721499,4.481002,4.756966,3.772141,3.841248,6.978029,3.819865,4.357284,3.819249,3.272677,3.061207,3.243776,3.628172,3.047922,2.952353,3.627864,3.153623,2.702846,2.891118,3.436321,2.86294,2.651562,2.810833,3.30311,2.588291,2.699804,3.248376,3.40349,2.773608,2.737082,3.262102,2.489954,2.904186,5.216859,4.818125,3.01016,2.483481,2.159019,TRAKWXV128F42889FB,b'Not Today',Pop_Rock
2319,15.798796,15.192947,8.030514,11.244699,10.120715,7.880333,7.568529,9.269234,5.375814,6.202658,6.506282,6.093736,5.033381,4.61944,7.375513,5.883522,3.869771,3.027034,3.820082,4.074751,2.975359,3.200699,3.822523,2.895779,2.440293,2.705842,2.996224,2.440084,2.322305,2.465585,6.359136,2.344433,2.28833,2.085833,2.276748,1.912129,1.833415,2.016179,1.980104,1.891473,2.132788,1.855473,1.742093,1.789916,1.533444,2.199136,2.260729,1.927587,1.488191,1.725428,1.848983,1.438908,1.66986,1.89632,1.358213,1.240706,1.47797,1.708787,1.620941,1.437282,TRAHYON12903CC36EF,b'People Like New (LP Version)',Pop_Rock
2320,11.105531,7.610304,6.186615,4.118501,4.77255,3.595737,3.181329,3.540319,3.949748,4.529663,2.833067,2.90851,2.73797,2.602932,3.059281,2.223607,2.108187,2.270372,2.612832,5.042975,3.333,1.994162,2.068057,1.628594,2.013462,1.607834,1.718892,1.39139,1.652299,2.064429,1.832279,1.547248,1.48236,1.364912,1.838408,1.400679,1.234991,1.397784,1.544035,2.340247,2.504857,1.716643,1.464707,1.30881,1.264094,1.391748,1.425386,1.712193,1.356194,1.43119,1.412017,1.289498,1.22611,1.192367,1.204893,1.416881,1.082307,1.294423,1.344539,1.327689,TRADZWK128F9303076,b'Chelsea Girl (Live)',Pop_Rock
2321,3.90702,3.281568,2.36537,2.0094,2.055454,1.752273,1.363675,1.476887,2.612852,1.927719,1.685929,1.519827,1.535119,1.697879,1.042551,1.574534,2.123201,1.984659,2.864272,1.532002,1.248674,1.381694,1.268782,1.218847,1.237386,1.436308,1.551057,1.529172,0.973272,0.968819,1.094181,1.0573,0.750923,0.9793,1.036326,1.631107,1.273444,1.467571,1.4556,1.482133,1.294642,1.000748,0.948538,0.627894,0.793783,0.674752,1.061711,0.471702,0.712575,0.677935,0.69102,0.772043,1.181016,1.149268,1.329721,1.001852,0.671499,0.618843,0.559768,0.571425,TRAITKZ128F4266CD1,"b""Airto's Jazz Dance""",Latin
2322,10.801445,8.368512,10.201376,7.435936,8.397422,6.929408,8.515955,7.449835,6.000545,5.205825,8.19992,5.372678,7.787684,9.453106,7.862142,6.016094,5.210349,4.606468,3.895528,5.035363,5.420478,8.26949,4.610437,3.668312,5.327689,3.882359,4.578162,4.535623,4.271896,3.533573,3.813317,4.777187,2.927581,3.681272,4.513738,3.714096,3.150792,3.675995,3.622667,2.782707,4.26202,4.606869,11.114874,3.586482,4.02618,2.813755,3.056738,2.624747,2.951208,3.163569,2.775847,2.750767,2.038398,2.767261,2.491862,2.428684,2.661145,2.261802,2.903447,2.482034,TRAMMTQ12903CA4FE7,b'Bateu No Paladar',Latin
2323,9.968446,5.357989,6.204754,9.73943,4.653152,4.414016,3.847709,7.466064,4.561537,3.962516,3.506759,4.281554,4.398091,3.216085,3.278655,3.675379,3.192008,2.780468,2.475588,2.920879,4.55726,3.004374,2.723715,3.148692,6.812822,3.078453,3.811442,2.646788,2.989683,2.473042,2.944294,2.48994,1.773693,1.878691,1.824542,1.681451,2.041654,1.779922,2.226812,1.828473,2.310747,1.766064,2.097429,1.697732,1.468684,1.780276,1.768506,1.949471,2.92677,2.563398,2.294801,1.786154,2.548657,2.234119,1.752459,2.186972,2.29535,2.177441,1.640495,1.66521,TRAWZJQ128F92E1314,b'The Spinward Marches',Pop_Rock
2324,13.759426,13.161644,11.900088,10.876884,8.783778,8.856459,7.299514,8.100995,8.398219,6.87069,7.743807,5.718153,7.134177,5.100121,6.010387,6.222443,5.457773,5.498995,4.991948,4.29705,7.050874,4.168043,5.262033,4.712439,3.972092,5.246161,3.838706,3.841086,4.387813,3.175856,3.966157,3.493779,3.182707,3.721849,3.166643,2.799495,3.211157,3.552299,2.672093,2.591596,2.897265,7.013028,3.364756,3.032766,2.577217,2.387869,2.802241,2.426871,2.321089,2.153345,2.593515,2.633176,2.46427,2.313181,2.884643,2.394897,2.11101,2.70509,2.250498,2.176287,TRAGLFE128F428566B,b'Au Bout De La Marelle',Pop_Rock
2325,8.433638,11.819265,5.992926,7.032793,5.481007,4.903211,5.109514,4.196442,7.393792,4.952204,4.580443,4.462251,3.796532,3.379473,3.937552,3.467545,2.866745,5.478367,4.042192,2.82703,2.525909,2.530252,3.266417,2.253073,1.946993,2.289742,2.304862,2.324612,2.395393,1.929466,1.686956,2.188732,1.913477,2.208334,2.527237,3.485243,3.5673,1.962528,1.993658,1.945059,2.05739,1.649872,1.640708,1.277828,1.743225,1.857058,1.772411,1.575561,1.610618,1.798813,1.425135,1.480317,1.475157,1.637492,2.023681,1.281121,1.302014,1.428875,1.552185,1.384277,TRAZNAE128F4295D9C,b'Stuck On Rewind',Pop_Rock
2326,8.077944,4.643524,3.773609,2.791664,2.318391,3.644018,1.667594,1.446329,2.037805,1.23057,1.360774,1.314648,1.090143,0.993077,1.399499,0.862703,0.840019,0.88624,0.582791,0.692187,0.915622,0.760749,0.720946,0.803453,0.652076,0.743196,0.821031,0.637903,0.587794,0.842131,0.655376,0.600536,0.695205,0.674142,0.677348,0.683263,0.60726,0.560449,0.567416,0.627204,0.716934,0.604613,0.549569,0.634628,0.57656,0.520213,0.483207,0.497886,0.393789,0.448525,0.420105,0.400438,0.425828,0.516924,0.447572,0.437858,0.381183,0.410398,0.399829,0.342788,TRAVXUN12903CAC564,b'Hawaiian Wedding Song',Vocal
2327,13.013752,9.732994,9.032086,6.00315,10.048775,6.197791,5.938778,4.645618,4.364004,4.789286,5.258502,4.330722,3.809242,4.710409,3.296492,3.652863,3.505992,3.311126,3.468607,3.178518,3.398022,3.033275,3.577703,3.85716,2.71929,3.069247,1.963846,2.294717,2.57674,2.574893,4.869788,2.421814,2.81502,2.37018,2.407375,2.22268,2.666236,1.991227,1.896213,1.967576,3.569052,4.5748,2.015163,1.482902,1.50197,1.913686,1.660191,1.546032,1.572668,1.257154,1.435028,1.494946,1.71445,1.287131,1.453286,1.697278,1.543156,1.292639,1.5884,1.395115,TRAHOEP128F42591ED,b'Tudo E Ilusao (1997 Digital Remaster)',Latin
2328,10.008997,8.929687,9.882877,8.137694,7.049404,5.709003,5.677461,5.660849,5.787004,3.93772,5.249649,6.072421,5.469418,6.145228,4.183398,4.547568,3.66515,2.758575,3.985375,3.626487,4.568539,2.728634,3.161925,3.22032,3.208647,3.441998,3.991173,4.584773,3.022692,2.455526,2.627083,1.711834,2.20826,2.225433,2.42924,2.299325,1.838336,2.313455,1.959907,2.164639,1.841658,2.687464,1.683543,1.588311,1.986584,1.775469,1.733561,1.577782,1.762071,1.407658,1.835118,1.690233,1.608991,1.578226,1.854929,2.32835,2.218242,1.523821,1.465363,1.478497,TRBAGGI128F42749B0,b'Tis Monaxias Ta Monopatia',International
2329,11.781399,12.406391,10.284207,8.844668,8.813614,7.113513,7.332067,6.704352,5.38168,5.779298,5.536152,6.21389,5.364577,4.139251,5.349493,4.456798,4.101287,4.666009,4.496737,3.152759,3.571683,3.483661,3.247714,2.949998,2.77265,3.221085,3.046371,3.168767,3.487796,4.821684,2.474744,2.566979,2.630122,2.637032,2.38611,2.189732,2.399078,2.076176,2.192144,2.227394,2.32786,1.82126,1.822852,2.101692,2.616386,2.055311,2.024617,1.80687,1.719507,1.703293,1.818085,1.763812,1.660492,1.580455,1.708019,1.656776,2.03097,1.689188,2.192453,1.886382,TRBADFY128F422F325,b'MY HERIONE (Acoustic Version)',Pop_Rock
2330,17.144565,10.686431,10.049941,9.588699,8.02584,6.589613,6.33529,7.856875,4.972019,4.129841,4.406383,5.19226,4.897368,5.226831,6.108393,6.621395,4.601655,3.676838,4.281533,3.492512,3.643198,5.22737,4.704798,3.925124,3.984694,3.025897,3.81157,3.444857,3.208794,3.485101,5.506529,3.280041,3.399055,2.698126,3.71852,2.929013,2.614402,2.741918,2.980399,2.869826,3.267319,3.418837,2.563357,2.235071,2.424899,4.497753,2.971281,2.377992,2.553171,2.763731,1.797943,2.164624,2.322928,2.651011,1.924775,2.120125,1.976733,2.211329,1.550647,2.53639,TRAIGTJ128F425D552,b'La Barca',Latin
2331,11.899654,12.928017,6.721702,7.044097,7.520179,8.460559,6.696498,4.413433,6.051844,4.704858,7.092054,4.002999,4.138057,14.228141,9.284552,5.980053,4.610781,5.613516,3.283589,3.200423,3.8115,3.941296,3.271013,3.591089,2.629136,3.242097,3.970188,5.635682,7.057489,4.207355,2.604565,2.495454,2.047854,2.260846,2.530547,2.621575,2.296643,2.183407,2.106999,2.612984,1.898386,2.407872,9.01669,1.956043,2.684304,1.654483,2.134321,1.972382,1.553834,2.30337,1.465797,1.705116,1.467408,1.480339,1.375634,1.813095,2.618,2.922226,2.034862,1.694101,TRAYNME128F92D1328,b'Diamond In The Rough',RnB
2332,16.792591,11.300282,12.153235,10.225128,7.880861,12.080249,8.609951,6.014982,5.903308,4.8689,4.690025,6.148968,9.763513,5.096286,3.963851,4.164783,3.471036,3.538646,7.061772,3.435533,3.045235,3.483932,3.211279,3.419062,10.883674,4.02107,2.833996,2.679995,2.874281,2.284413,3.468824,2.689378,2.162658,2.145012,2.85081,2.496322,3.069027,4.71105,2.435551,2.176119,2.72836,2.089088,2.211066,3.008167,2.419529,1.804199,2.229429,1.988592,2.014138,4.772403,3.915474,2.382905,1.888351,2.016888,2.020475,1.739302,2.187774,1.614932,1.698965,1.688258,TRAICIL128F42598E2,b'The Sun Shines From You',Pop_Rock
2333,10.556447,8.285139,7.048265,5.357623,5.012373,5.800152,7.039907,5.539415,5.011566,4.204574,4.468035,3.063116,4.284153,4.280228,4.70559,3.672148,3.563113,4.363624,3.712164,3.294574,3.245879,4.395637,2.921517,2.612715,2.884727,2.81125,2.784486,2.349,3.418688,3.452835,2.240674,2.501397,2.509153,2.51751,1.966252,3.124549,2.196711,2.070253,1.653541,2.550599,2.264544,1.734534,1.526814,2.435282,1.99709,1.492217,1.59548,1.811936,1.68384,1.403899,1.654402,1.413756,1.299734,1.463237,1.604084,1.268938,1.259887,2.795454,3.282913,2.11023,TRBGNBC128F423DCD8,b'Village Dance',Jazz
2334,19.30744,14.253318,12.02687,12.267864,8.663913,12.651792,6.986951,8.304326,7.387446,7.236246,7.32464,7.272959,6.127217,5.686794,5.943073,7.197231,5.764356,7.874093,5.957686,4.583488,4.805632,4.294034,4.894052,11.550833,6.226318,5.1288,3.726254,4.331219,3.636515,4.622323,4.132202,3.967888,4.347361,4.140098,4.28851,4.753521,3.84285,3.823833,3.538755,3.286906,3.014686,4.474073,3.188054,3.073943,2.864986,2.614838,2.951397,6.093519,3.661783,2.25357,2.571352,2.305218,2.556985,2.47302,2.625931,2.273525,2.383324,2.276463,2.200643,2.539988,TRACAYI128F4235122,b'Seuraavassa el\xc3\xa4m\xc3\xa4ss\xc3\xa4',Pop_Rock
2335,1.916333,1.123898,2.430644,1.601331,1.812072,2.764285,1.980423,1.667816,4.068035,3.181163,1.951216,4.699951,5.540478,1.979509,1.922912,2.744784,1.290042,2.069077,7.670625,1.327815,1.031123,5.483145,1.030587,1.084577,6.163289,2.040507,1.857582,5.252314,2.452669,1.380832,3.265432,3.657642,1.397968,2.040214,1.937278,1.06647,1.504859,3.815563,1.274723,1.113904,4.354553,0.853981,1.193032,2.025351,0.900017,1.257563,1.493371,1.891581,2.300446,9.4383,4.773612,2.159064,1.555284,1.488992,0.826976,1.47576,1.888305,0.65155,1.032204,1.87083,TRARQPW128F92EE8B8,"b""Jugglin' Clown""",Electronic
2336,10.212304,7.404303,5.327522,4.775594,4.802762,4.141819,3.483519,3.161894,3.370234,2.67047,2.967111,3.045061,3.555201,2.360257,3.237898,2.573033,3.596471,2.539861,2.507233,2.118632,2.379932,1.999717,2.209004,1.764874,1.934276,1.988284,1.648511,1.700982,1.60248,1.860441,1.504096,1.948686,1.965046,4.539126,1.786376,1.254108,1.517434,1.380232,1.314932,1.054197,1.186021,1.28069,1.23606,1.122779,1.192088,1.188724,1.209234,1.283155,1.066353,1.057421,1.278298,1.189569,1.052213,1.068141,0.982773,0.961825,0.882645,0.992749,1.031629,0.994357,TRAWVMT128F14A8FF0,"b""Lovin' Cup ( Remastered '97 Version )""",Blues
2337,14.881137,10.139962,9.127499,8.979254,5.538669,6.361572,4.030993,5.884387,4.580743,6.998468,3.768297,3.705646,4.942113,5.001027,8.707329,5.12838,3.877617,3.953182,4.745433,3.607412,3.063169,2.69661,5.103306,2.408726,2.25989,3.304126,2.604327,3.063239,3.326036,4.358078,6.445743,3.126853,2.019088,2.941258,2.703562,2.339547,2.576988,2.621683,2.133192,1.859625,1.925037,3.016211,2.023107,1.775585,2.360316,3.673345,2.077844,2.213528,2.023144,2.169426,1.743064,1.66548,1.968651,2.290734,1.600602,1.781819,2.057731,1.504883,1.722519,1.800545,TRACNBG128F425B49E,b'Daughter Of Zion',Reggae
2338,21.019187,16.321821,9.556875,9.91542,9.661878,5.743084,5.469731,5.096734,7.586971,5.683091,7.600266,6.601981,7.949029,5.232917,6.014927,7.406412,6.50794,5.595736,7.770973,5.126783,3.981907,4.329961,4.75701,5.558002,4.531465,5.108167,3.469815,3.126176,4.101567,2.934078,3.162464,3.281689,3.262821,3.684306,3.730149,3.717188,3.159633,7.436427,4.634804,4.119616,2.39497,2.74396,3.332725,2.256176,2.764232,2.813299,2.215065,3.334877,2.123702,2.498105,2.161376,2.429468,2.153461,1.915886,2.392475,2.369579,3.035035,2.451628,1.804389,1.43179,TRAYWVN128F42B972B,"b""Holdin' On""",RnB
2339,18.138541,12.76146,8.726919,7.229944,6.516566,7.746005,7.136843,4.312469,4.595908,5.396789,4.877628,4.606352,4.510066,7.268713,4.195468,4.025093,4.733726,4.637661,3.8758,3.838974,4.04656,3.375454,2.988588,4.621523,3.446723,4.033465,10.469886,7.85097,4.302122,3.402065,3.060539,2.602947,3.301468,2.752255,2.301373,2.599742,2.363078,2.381773,2.237012,1.987192,4.922475,2.746938,2.570485,2.386615,1.610384,2.232011,2.397479,2.479136,1.825211,1.723951,1.884409,2.062805,2.010959,2.848175,6.171457,2.002147,1.844642,2.421943,1.585077,1.93961,TRAHZHD128F1462C2D,b'Soon Come (2002 Digital Remaster)',Reggae
2340,14.381701,14.526118,9.848659,9.270553,9.573783,8.810973,8.398683,7.920446,6.728161,5.672609,7.6728,8.568783,6.179246,5.278867,6.34985,5.162859,4.951459,6.386565,5.361698,5.255861,4.124583,4.664658,4.581312,10.107377,3.990523,3.469931,3.279996,3.387156,3.199741,3.408362,3.011831,3.282444,3.118029,3.487806,3.139942,3.8257,3.352706,2.998553,3.012382,2.727949,2.726818,2.647308,2.301149,2.418585,2.603074,2.463726,2.990137,3.516011,2.813977,2.770829,2.006919,2.255075,2.281213,2.26099,2.678146,2.173577,2.024008,1.928115,2.085976,1.958561,TRBAOPX12903CD7393,"b""Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973]""",Pop_Rock
2341,9.716037,7.788664,5.196717,6.27396,5.983674,3.627854,4.582643,3.558435,3.173186,2.98352,2.254043,2.876745,2.758988,2.599556,2.201224,1.794775,2.207095,2.175472,2.696867,1.767853,1.715728,1.797798,1.399326,1.360067,1.17214,1.204815,1.098244,1.151838,1.007954,1.164811,1.185885,1.26369,1.038351,1.018976,0.916251,1.216992,0.965932,1.28843,1.094859,1.606633,0.938757,0.846743,0.805713,0.809644,1.043412,0.779847,0.652365,0.932285,0.639474,0.917841,0.591275,0.725189,0.701905,0.489872,0.743112,0.662538,0.759511,0.768451,0.602724,0.879882,TRAVDDS12903CDD092,b'Serenade valse',International
